WKT,element
"POLYGON ((378841.649 4657457.319 0.0,378827.639 4657457.889 0.0,378834.789 4657472.699 0.0,378841.649 4657457.319 0.0))",197
"POLYGON ((378762.519 4657465.269 0.0,378788.069 4657464.559 0.0,378769.119 4657445.359 0.0,378762.519 4657465.269 0.0))",198
"POLYGON ((378773.849 4657483.069 0.0,378788.069 4657464.559 0.0,378762.519 4657465.269 0.0,378773.849 4657483.069 0.0))",199
"POLYGON ((378810.819 4657464.289 0.0,378788.069 4657464.559 0.0,378805.579 4657479.469 0.0,378810.819 4657464.289 0.0))",200
"POLYGON ((378362.809 4656703.489 0.0,378349.739 4656683.289 0.0,378333.249 4656698.329 0.0,378362.809 4656703.489 0.0))",201
"POLYGON ((378362.809 4656703.489 0.0,378375.439 4656684.569 0.0,378349.739 4656683.289 0.0,378362.809 4656703.489 0.0))",202
"POLYGON ((379347.409 4652866.5 0.0,379201.899 4653142.546 0.0,379492.089 4653129.5 0.0,379347.409 4652866.5 0.0))",203
"POLYGON ((378744.049 4658033.479 0.0,378721.049 4658035.779 0.0,378735.419 4658050.799 0.0,378744.049 4658033.479 0.0))",204
"POLYGON ((378745.919 4658144.239 0.0,378749.309 4658125.649 0.0,378731.429 4658128.619 0.0,378745.919 4658144.239 0.0))",205
"POLYGON ((378745.919 4658144.239 0.0,378758.079 4658137.259 0.0,378749.309 4658125.649 0.0,378745.919 4658144.239 0.0))",206
"POLYGON ((378424.049 4656843.129 0.0,378446.029 4656865.169 0.0,378446.079 4656834.829 0.0,378424.049 4656843.129 0.0))",207
"POLYGON ((378699.239 4658154.109 0.0,378702.769 4658140.159 0.0,378687.179 4658145.039 0.0,378699.239 4658154.109 0.0))",208
"POLYGON ((378711.609 4658153.479 0.0,378702.769 4658140.159 0.0,378699.239 4658154.109 0.0,378711.609 4658153.479 0.0))",209
"POLYGON ((378370.819 4656773.259 0.0,378349.289 4656783.519 0.0,378374.909 4656799.319 0.0,378370.819 4656773.259 0.0))",210
"POLYGON ((378858.909 4657666.499 0.0,378864.909 4657674.499 0.0,378874.019 4657668.019 0.0,378858.909 4657666.499 0.0))",211
"POLYGON ((378995.409 4657779.999 0.0,379025.969 4657738.119 0.0,378982.999 4657731.499 0.0,378995.409 4657779.999 0.0))",212
"POLYGON ((378419.749 4656734.459 0.0,378438.869 4656754.929 0.0,378444.369 4656724.929 0.0,378419.749 4656734.459 0.0))",213
"POLYGON ((377373.312 4652948.5 0.0,377252.761 4653197.521 0.0,377538.729 4653196.747 0.0,377373.312 4652948.5 0.0))",214
"POLYGON ((378882.059 4657576.199 0.0,378868.429 4657584.119 0.0,378881.179 4657591.259 0.0,378882.059 4657576.199 0.0))",215
"POLYGON ((378868.429 4657584.119 0.0,378882.059 4657576.199 0.0,378867.329 4657570.559 0.0,378868.429 4657584.119 0.0))",216
"POLYGON ((378446.029 4656865.169 0.0,378424.049 4656843.129 0.0,378417.009 4656863.299 0.0,378446.029 4656865.169 0.0))",217
"POLYGON ((378738.189 4658082.499 0.0,378727.349 4658067.179 0.0,378721.999 4658083.499 0.0,378738.189 4658082.499 0.0))",218
"POLYGON ((378746.149 4658066.649 0.0,378738.189 4658082.499 0.0,378753.999 4658081.999 0.0,378746.149 4658066.649 0.0))",219
"POLYGON ((378727.349 4658067.179 0.0,378738.189 4658082.499 0.0,378746.149 4658066.649 0.0,378727.349 4658067.179 0.0))",220
"POLYGON ((378756.589 4658050.339 0.0,378735.419 4658050.799 0.0,378746.149 4658066.649 0.0,378756.589 4658050.339 0.0))",221
"POLYGON ((378727.349 4658067.179 0.0,378746.149 4658066.649 0.0,378735.419 4658050.799 0.0,378727.349 4658067.179 0.0))",222
"POLYGON ((378761.009 4658113.159 0.0,378749.309 4658125.649 0.0,378765.799 4658126.909 0.0,378761.009 4658113.159 0.0))",223
"POLYGON ((378788.629 4657502.889 0.0,378781.769 4657523.709 0.0,378803.569 4657520.009 0.0,378788.629 4657502.889 0.0))",224
"POLYGON ((378989.529 4657606.129 0.0,378996.739 4657619.399 0.0,379003.779 4657603.749 0.0,378989.529 4657606.129 0.0))",225
"POLYGON ((378996.739 4657619.399 0.0,379003.489 4657632.259 0.0,379011.279 4657622.289 0.0,378996.739 4657619.399 0.0))",226
"POLYGON ((378976.949 4657619.249 0.0,378996.739 4657619.399 0.0,378989.529 4657606.129 0.0,378976.949 4657619.249 0.0))",227
"POLYGON ((378496.879 4656815.689 0.0,378473.689 4656795.729 0.0,378474.329 4656824.179 0.0,378496.879 4656815.689 0.0))",228
"POLYGON ((378473.689 4656795.729 0.0,378496.879 4656815.689 0.0,378503.009 4656779.299 0.0,378473.689 4656795.729 0.0))",229
"POLYGON ((378419.139 4656780.519 0.0,378391.929 4656777.599 0.0,378402.709 4656799.739 0.0,378419.139 4656780.519 0.0))",230
"POLYGON ((378448.929 4656784.049 0.0,378438.869 4656754.929 0.0,378419.139 4656780.519 0.0,378448.929 4656784.049 0.0))",231
"POLYGON ((381165.119 4660387.069 0.0,381110.159 4660118.029 0.0,380964.419 4660286.679 0.0,381165.119 4660387.069 0.0))",232
"POLYGON ((380964.419 4660286.679 0.0,380700.189 4660253.499 0.0,380814.309 4660417.999 0.0,380964.419 4660286.679 0.0))",233
"POLYGON ((378717.599 4658167.999 0.0,378711.609 4658153.479 0.0,378702.909 4658165.999 0.0,378717.599 4658167.999 0.0))",234
"POLYGON ((378711.609 4658153.479 0.0,378718.069 4658139.689 0.0,378702.769 4658140.159 0.0,378711.609 4658153.479 0.0))",235
"POLYGON ((378711.609 4658153.479 0.0,378728.639 4658152.749 0.0,378718.069 4658139.689 0.0,378711.609 4658153.479 0.0))",236
"POLYGON ((379008.419 4657499.229 0.0,378991.059 4657499.989 0.0,379001.059 4657509.699 0.0,379008.419 4657499.229 0.0))",237
"POLYGON ((377673.973 4655692.419 0.0,377628.899 4655665.899 0.0,377635.894 4655713.949 0.0,377673.973 4655692.419 0.0))",238
"POLYGON ((378699.469 4658037.419 0.0,378709.099 4658019.499 0.0,378689.189 4658021.499 0.0,378699.469 4658037.419 0.0))",239
"POLYGON ((378768.689 4657855.999 0.0,378776.129 4657874.989 0.0,378792.989 4657856.699 0.0,378768.689 4657855.999 0.0))",240
"POLYGON ((378375.439 4656684.569 0.0,378398.319 4656670.319 0.0,378358.099 4656660.679 0.0,378375.439 4656684.569 0.0))",241
"POLYGON ((378481.099 4656730.689 0.0,378470.519 4656762.899 0.0,378491.669 4656754.129 0.0,378481.099 4656730.689 0.0))",242
"POLYGON ((378470.519 4656762.899 0.0,378438.869 4656754.929 0.0,378448.929 4656784.049 0.0,378470.519 4656762.899 0.0))",243
"POLYGON ((378772.879 4657908.739 0.0,378755.909 4657920.499 0.0,378775.689 4657921.999 0.0,378772.879 4657908.739 0.0))",244
"POLYGON ((378899.989 4657554.629 0.0,378883.989 4657543.469 0.0,378883.029 4657559.829 0.0,378899.989 4657554.629 0.0))",245
"POLYGON ((378721.999 4658083.499 0.0,378705.419 4658069.119 0.0,378702.099 4658084.999 0.0,378721.999 4658083.499 0.0))",246
"POLYGON ((378721.999 4658083.499 0.0,378727.349 4658067.179 0.0,378705.419 4658069.119 0.0,378721.999 4658083.499 0.0))",247
"POLYGON ((378705.419 4658069.119 0.0,378727.349 4658067.179 0.0,378712.329 4658052.609 0.0,378705.419 4658069.119 0.0))",248
"POLYGON ((378279.799 4656610.209 0.0,378247.249 4656606.629 0.0,378261.519 4656632.849 0.0,378279.799 4656610.209 0.0))",249
"POLYGON ((378247.249 4656606.629 0.0,378279.799 4656610.209 0.0,378267.419 4656583.999 0.0,378247.249 4656606.629 0.0))",250
"POLYGON ((378279.799 4656610.209 0.0,378305.669 4656584.089 0.0,378267.419 4656583.999 0.0,378279.799 4656610.209 0.0))",251
"POLYGON ((379004.599 4657463.119 0.0,378995.589 4657471.219 0.0,379010.899 4657475.829 0.0,379004.599 4657463.119 0.0))",252
"POLYGON ((378470.519 4656762.899 0.0,378503.009 4656779.299 0.0,378491.669 4656754.129 0.0,378470.519 4656762.899 0.0))",253
"POLYGON ((378503.009 4656779.299 0.0,378470.519 4656762.899 0.0,378473.689 4656795.729 0.0,378503.009 4656779.299 0.0))",254
"POLYGON ((378470.519 4656762.899 0.0,378448.929 4656784.049 0.0,378473.689 4656795.729 0.0,378470.519 4656762.899 0.0))",255
"POLYGON ((378709.099 4658019.499 0.0,378721.049 4658035.779 0.0,378729.099 4658018.499 0.0,378709.099 4658019.499 0.0))",256
"POLYGON ((378721.049 4658035.779 0.0,378709.099 4658019.499 0.0,378699.469 4658037.419 0.0,378721.049 4658035.779 0.0))",257
"POLYGON ((378721.049 4658035.779 0.0,378699.469 4658037.419 0.0,378712.329 4658052.609 0.0,378721.049 4658035.779 0.0))",258
"POLYGON ((382581.519 4659546.769 0.0,382659.309 4659818.999 0.0,382884.099 4659620.499 0.0,382581.519 4659546.769 0.0))",259
"POLYGON ((379347.409 4652866.5 0.0,379119.489 4652880.221 0.0,379201.899 4653142.546 0.0,379347.409 4652866.5 0.0))",260
"POLYGON ((378908.959 4657354.569 0.0,378912.629 4657373.789 0.0,378924.899 4657360.749 0.0,378908.959 4657354.569 0.0))",261
"POLYGON ((378835.749 4657429.489 0.0,378826.189 4657419.819 0.0,378820.679 4657435.759 0.0,378835.749 4657429.489 0.0))",262
"POLYGON ((378517.439 4657088.879 0.0,378491.019 4657088.069 0.0,378504.829 4657114.559 0.0,378517.439 4657088.879 0.0))",263
"POLYGON ((378959.609 4657624.229 0.0,378949.089 4657609.999 0.0,378943.689 4657627.499 0.0,378959.609 4657624.229 0.0))",264
"POLYGON ((378976.949 4657619.249 0.0,378959.609 4657624.229 0.0,378968.679 4657638.019 0.0,378976.949 4657619.249 0.0))",265
"POLYGON ((378325.829 4656765.979 0.0,378320.829 4656794.449 0.0,378349.289 4656783.519 0.0,378325.829 4656765.979 0.0))",266
"POLYGON ((378352.139 4656756.709 0.0,378325.829 4656765.979 0.0,378349.289 4656783.519 0.0,378352.139 4656756.709 0.0))",267
"POLYGON ((378556.849 4657222.089 0.0,378571.969 4657200.079 0.0,378542.729 4657195.759 0.0,378556.849 4657222.089 0.0))",268
"POLYGON ((378716.909 4658095.499 0.0,378725.039 4658110.119 0.0,378736.909 4658094.499 0.0,378716.909 4658095.499 0.0))",269
"POLYGON ((378731.429 4658128.619 0.0,378725.039 4658110.119 0.0,378710.879 4658124.609 0.0,378731.429 4658128.619 0.0))",270
"POLYGON ((379347.409 4652866.5 0.0,379202.589 4652604.0 0.0,379119.489 4652880.221 0.0,379347.409 4652866.5 0.0))",271
"POLYGON ((379202.589 4652604.0 0.0,378889.439 4652696.651 0.0,379119.489 4652880.221 0.0,379202.589 4652604.0 0.0))",272
"POLYGON ((378742.679 4657595.169 0.0,378754.499 4657569.649 0.0,378730.009 4657568.109 0.0,378742.679 4657595.169 0.0))",273
"POLYGON ((378730.009 4657568.109 0.0,378744.729 4657544.189 0.0,378716.989 4657541.219 0.0,378730.009 4657568.109 0.0))",274
"POLYGON ((378730.009 4657568.109 0.0,378754.499 4657569.649 0.0,378744.729 4657544.189 0.0,378730.009 4657568.109 0.0))",275
"POLYGON ((378754.499 4657569.649 0.0,378773.169 4657548.569 0.0,378744.729 4657544.189 0.0,378754.499 4657569.649 0.0))",276
"POLYGON ((377426.854 4655189.069 0.0,377405.329 4655283.569 0.0,377505.855 4655261.669 0.0,377426.854 4655189.069 0.0))",277
"POLYGON ((377426.854 4655189.069 0.0,377324.763 4655212.459 0.0,377405.329 4655283.569 0.0,377426.854 4655189.069 0.0))",278
"POLYGON ((378416.589 4656928.779 0.0,378426.139 4656891.539 0.0,378403.699 4656901.879 0.0,378416.589 4656928.779 0.0))",279
"POLYGON ((378976.949 4657619.249 0.0,378989.529 4657606.129 0.0,378973.109 4657600.159 0.0,378976.949 4657619.249 0.0))",280
"POLYGON ((378723.529 4657493.929 0.0,378748.799 4657480.369 0.0,378720.379 4657467.599 0.0,378723.529 4657493.929 0.0))",281
"POLYGON ((378741.649 4657496.479 0.0,378748.799 4657480.369 0.0,378723.529 4657493.929 0.0,378741.649 4657496.479 0.0))",282
"POLYGON ((378973.109 4657600.159 0.0,378972.999 4657583.149 0.0,378955.409 4657591.499 0.0,378973.109 4657600.159 0.0))",283
"POLYGON ((378374.149 4656855.599 0.0,378397.759 4656844.079 0.0,378371.799 4656829.029 0.0,378374.149 4656855.599 0.0))",284
"POLYGON ((378397.759 4656844.079 0.0,378424.049 4656843.129 0.0,378414.079 4656823.079 0.0,378397.759 4656844.079 0.0))",285
"POLYGON ((378417.009 4656863.299 0.0,378424.049 4656843.129 0.0,378397.759 4656844.079 0.0,378417.009 4656863.299 0.0))",286
"POLYGON ((378840.329 4657378.919 0.0,378854.889 4657377.029 0.0,378845.319 4657364.469 0.0,378840.329 4657378.919 0.0))",287
"POLYGON ((378751.519 4657426.489 0.0,378746.269 4657450.839 0.0,378769.119 4657445.359 0.0,378751.519 4657426.489 0.0))",288
"POLYGON ((378366.939 4656732.819 0.0,378390.619 4656713.349 0.0,378362.809 4656703.489 0.0,378366.939 4656732.819 0.0))",289
"POLYGON ((378390.619 4656713.349 0.0,378366.939 4656732.819 0.0,378397.679 4656743.009 0.0,378390.619 4656713.349 0.0))",290
"POLYGON ((378702.769 4658140.159 0.0,378691.809 4658130.719 0.0,378687.179 4658145.039 0.0,378702.769 4658140.159 0.0))",291
"POLYGON ((378691.809 4658130.719 0.0,378702.769 4658140.159 0.0,378710.879 4658124.609 0.0,378691.809 4658130.719 0.0))",292
"POLYGON ((378690.889 4658113.989 0.0,378691.809 4658130.719 0.0,378710.879 4658124.609 0.0,378690.889 4658113.989 0.0))",293
"POLYGON ((381000.599 4655721.999 0.0,380816.609 4655986.319 0.0,381158.809 4655976.999 0.0,381000.599 4655721.999 0.0))",294
"POLYGON ((378776.129 4657874.989 0.0,378803.089 4657881.499 0.0,378792.989 4657856.699 0.0,378776.129 4657874.989 0.0))",295
"POLYGON ((378759.469 4657826.229 0.0,378779.589 4657822.499 0.0,378767.279 4657804.809 0.0,378759.469 4657826.229 0.0))",296
"POLYGON ((378747.999 4657808.499 0.0,378759.469 4657826.229 0.0,378767.279 4657804.809 0.0,378747.999 4657808.499 0.0))",297
"POLYGON ((377283.436 4655326.729 0.0,377324.763 4655212.459 0.0,377256.137 4655233.079 0.0,377283.436 4655326.729 0.0))",298
"POLYGON ((377283.436 4655326.729 0.0,377405.329 4655283.569 0.0,377324.763 4655212.459 0.0,377283.436 4655326.729 0.0))",299
"POLYGON ((378728.499 4658169.499 0.0,378747.349 4658165.739 0.0,378728.639 4658152.749 0.0,378728.499 4658169.499 0.0))",300
"POLYGON ((378745.919 4658144.239 0.0,378747.349 4658165.739 0.0,378756.449 4658152.129 0.0,378745.919 4658144.239 0.0))",301
"POLYGON ((378728.639 4658152.749 0.0,378747.349 4658165.739 0.0,378745.919 4658144.239 0.0,378728.639 4658152.749 0.0))",302
"POLYGON ((378446.029 4656865.169 0.0,378477.239 4656852.449 0.0,378446.079 4656834.829 0.0,378446.029 4656865.169 0.0))",303
"POLYGON ((378477.239 4656852.449 0.0,378446.029 4656865.169 0.0,378478.309 4656879.889 0.0,378477.239 4656852.449 0.0))",304
"POLYGON ((378456.289 4656891.529 0.0,378478.309 4656879.889 0.0,378446.029 4656865.169 0.0,378456.289 4656891.529 0.0))",305
"POLYGON ((378820.409 4657827.499 0.0,378806.129 4657814.009 0.0,378799.669 4657833.449 0.0,378820.409 4657827.499 0.0))",306
"POLYGON ((378806.129 4657814.009 0.0,378785.189 4657818.499 0.0,378799.669 4657833.449 0.0,378806.129 4657814.009 0.0))",307
"POLYGON ((378362.809 4656703.489 0.0,378390.619 4656713.349 0.0,378375.439 4656684.569 0.0,378362.809 4656703.489 0.0))",308
"POLYGON ((378874.019 4657668.019 0.0,378886.089 4657679.499 0.0,378890.499 4657668.999 0.0,378874.019 4657668.019 0.0))",309
"POLYGON ((378886.089 4657679.499 0.0,378874.019 4657668.019 0.0,378873.809 4657678.499 0.0,378886.089 4657679.499 0.0))",310
"POLYGON ((378874.019 4657668.019 0.0,378864.909 4657674.499 0.0,378873.809 4657678.499 0.0,378874.019 4657668.019 0.0))",311
"POLYGON ((378325.829 4656765.979 0.0,378352.139 4656756.709 0.0,378315.859 4656738.529 0.0,378325.829 4656765.979 0.0))",312
"POLYGON ((378674.999 4658162.499 0.0,378687.179 4658145.039 0.0,378673.689 4658148.999 0.0,378674.999 4658162.499 0.0))",313
"POLYGON ((378688.909 4658164.499 0.0,378687.179 4658145.039 0.0,378674.999 4658162.499 0.0,378688.909 4658164.499 0.0))",314
"POLYGON ((378448.929 4656784.049 0.0,378426.319 4656809.089 0.0,378447.409 4656806.139 0.0,378448.929 4656784.049 0.0))",315
"POLYGON ((378448.929 4656784.049 0.0,378419.139 4656780.519 0.0,378426.319 4656809.089 0.0,378448.929 4656784.049 0.0))",316
"POLYGON ((378690.759 4657487.539 0.0,378723.529 4657493.929 0.0,378720.379 4657467.599 0.0,378690.759 4657487.539 0.0))",317
"POLYGON ((378968.679 4657638.019 0.0,378950.809 4657639.999 0.0,378960.409 4657657.499 0.0,378968.679 4657638.019 0.0))",318
"POLYGON ((378959.609 4657624.229 0.0,378950.809 4657639.999 0.0,378968.679 4657638.019 0.0,378959.609 4657624.229 0.0))",319
"POLYGON ((378784.269 4657895.249 0.0,378803.089 4657881.499 0.0,378776.129 4657874.989 0.0,378784.269 4657895.249 0.0))",320
"POLYGON ((378779.189 4658139.999 0.0,378756.449 4658152.129 0.0,378773.409 4658158.999 0.0,378779.189 4658139.999 0.0))",321
"POLYGON ((378758.079 4658137.259 0.0,378756.449 4658152.129 0.0,378779.189 4658139.999 0.0,378758.079 4658137.259 0.0))",322
"POLYGON ((378344.719 4656718.299 0.0,378304.459 4656711.319 0.0,378315.859 4656738.529 0.0,378344.719 4656718.299 0.0))",323
"POLYGON ((378333.249 4656698.329 0.0,378304.459 4656711.319 0.0,378344.719 4656718.299 0.0,378333.249 4656698.329 0.0))",324
"POLYGON ((378352.139 4656756.709 0.0,378344.719 4656718.299 0.0,378315.859 4656738.529 0.0,378352.139 4656756.709 0.0))",325
"POLYGON ((378352.139 4656756.709 0.0,378366.939 4656732.819 0.0,378344.719 4656718.299 0.0,378352.139 4656756.709 0.0))",326
"POLYGON ((380341.629 4658511.969 0.0,380347.439 4658728.249 0.0,380534.519 4658647.749 0.0,380341.629 4658511.969 0.0))",327
"POLYGON ((379328.729 4655893.769 0.0,379146.879 4655913.469 0.0,379249.079 4656024.219 0.0,379328.729 4655893.769 0.0))",328
"POLYGON ((378667.479 4657111.489 0.0,378659.579 4657133.429 0.0,378686.849 4657128.869 0.0,378667.479 4657111.489 0.0))",329
"POLYGON ((379076.409 4657454.179 0.0,379053.099 4657458.689 0.0,379071.509 4657477.199 0.0,379076.409 4657454.179 0.0))",330
"POLYGON ((378510.209 4656914.309 0.0,378534.989 4656921.779 0.0,378531.079 4656897.369 0.0,378510.209 4656914.309 0.0))",331
"POLYGON ((379227.579 4655348.489 0.0,379441.789 4655242.009 0.0,379243.959 4655181.269 0.0,379227.579 4655348.489 0.0))",332
"POLYGON ((379441.789 4655242.009 0.0,379227.579 4655348.489 0.0,379368.849 4655451.589 0.0,379441.789 4655242.009 0.0))",333
"POLYGON ((380895.359 4659570.329 0.0,381161.759 4659700.829 0.0,381129.469 4659432.439 0.0,380895.359 4659570.329 0.0))",334
"POLYGON ((379535.999 4656928.449 0.0,379643.269 4656906.689 0.0,379558.069 4656831.329 0.0,379535.999 4656928.449 0.0))",335
"POLYGON ((380535.899 4656559.539 0.0,380395.749 4656719.689 0.0,380604.999 4656781.109 0.0,380535.899 4656559.539 0.0))",336
"POLYGON ((378184.479 4655268.229 0.0,378122.709 4655124.969 0.0,378052.119 4655252.719 0.0,378184.479 4655268.229 0.0))",337
"POLYGON ((379502.659 4657141.869 0.0,379571.589 4657163.669 0.0,379551.709 4657073.019 0.0,379502.659 4657141.869 0.0))",338
"POLYGON ((379856.569 4655603.269 0.0,380089.249 4655651.019 0.0,380020.349 4655426.379 0.0,379856.569 4655603.269 0.0))",339
"POLYGON ((379689.659 4656320.489 0.0,379826.509 4656192.519 0.0,379624.249 4656195.039 0.0,379689.659 4656320.489 0.0))",340
"POLYGON ((378659.579 4657133.429 0.0,378673.729 4657156.839 0.0,378686.849 4657128.869 0.0,378659.579 4657133.429 0.0))",341
"POLYGON ((380347.439 4658728.249 0.0,380498.379 4658832.719 0.0,380534.519 4658647.749 0.0,380347.439 4658728.249 0.0))",342
"POLYGON ((379383.969 4658160.739 0.0,379480.429 4658230.059 0.0,379470.689 4658102.799 0.0,379383.969 4658160.739 0.0))",343
"POLYGON ((380645.669 4658428.359 0.0,380932.159 4658471.109 0.0,380784.519 4658237.819 0.0,380645.669 4658428.359 0.0))",344
"POLYGON ((380240.099 4656662.239 0.0,380246.919 4656855.179 0.0,380395.749 4656719.689 0.0,380240.099 4656662.239 0.0))",345
"POLYGON ((381423.529 4658748.859 0.0,381712.099 4658784.299 0.0,381566.529 4658539.099 0.0,381423.529 4658748.859 0.0))",346
"POLYGON ((382005.599 4658966.609 0.0,381712.099 4658784.299 0.0,381705.219 4659107.859 0.0,382005.599 4658966.609 0.0))",347
"POLYGON ((378163.379 4654971.009 0.0,378019.899 4654990.739 0.0,378122.709 4655124.969 0.0,378163.379 4654971.009 0.0))",348
"POLYGON ((379722.929 4658260.909 0.0,379869.219 4658198.339 0.0,379760.849 4658117.369 0.0,379722.929 4658260.909 0.0))",349
"POLYGON ((378365.159 4656586.369 0.0,378361.289 4656612.309 0.0,378392.709 4656599.239 0.0,378365.159 4656586.369 0.0))",350
"POLYGON ((379088.909 4655783.159 0.0,378999.089 4655890.909 0.0,379146.879 4655913.469 0.0,379088.909 4655783.159 0.0))",351
"POLYGON ((378653.799 4657280.959 0.0,378683.359 4657296.469 0.0,378683.899 4657267.199 0.0,378653.799 4657280.959 0.0))",352
"POLYGON ((378859.169 4656012.739 0.0,378795.109 4656091.749 0.0,378916.069 4656075.059 0.0,378859.169 4656012.739 0.0))",353
"POLYGON ((378545.499 4656943.389 0.0,378526.449 4656961.439 0.0,378551.139 4656973.639 0.0,378545.499 4656943.389 0.0))",354
"POLYGON ((378709.149 4657285.369 0.0,378712.249 4657257.389 0.0,378683.899 4657267.199 0.0,378709.149 4657285.369 0.0))",355
"POLYGON ((381202.109 4658429.549 0.0,380932.159 4658471.109 0.0,381151.199 4658687.189 0.0,381202.109 4658429.549 0.0))",356
"POLYGON ((378712.249 4657257.389 0.0,378687.989 4657237.609 0.0,378683.899 4657267.199 0.0,378712.249 4657257.389 0.0))",357
"POLYGON ((380085.659 4656770.889 0.0,380246.919 4656855.179 0.0,380240.099 4656662.239 0.0,380085.659 4656770.889 0.0))",358
"POLYGON ((379382.459 4657134.479 0.0,379457.249 4657087.249 0.0,379380.849 4657056.119 0.0,379382.459 4657134.479 0.0))",359
